;product;origen;YEAR;MONTH;price_mean;Volumen;temperatura;Precipitacion_group;Min siem-recol;Max siem-recol;Temperatura min req;Temperatura max req;Temperatura min opt;Temperatura max opt;Dias entre riego zona seca;Dias entre riego zona húmeda;distancia_mes_inicio_siem;distancia_mes_fin_siem
18359;PEPINO;Pais Vasco;2018;8;0.8529574149439462;470140.0;20.63;0.0;3;3;10.0;35.0;20.0;30.0;0;1;5.0;3.0
18360;JUDIA;Pais Vasco;2018;8;1.8381562895691241;464290.0;20.63;0.0;2;4;10.0;37.0;15.0;30.0;2;4;5.0;3.0
18361;PIMIENTO;Pais Vasco;2018;8;1.0909920423701636;1562260.0;20.63;0.0;4;4;10.0;25.0;16.0;25.0;1;2;5.0;3.0
18362;BERENJENA;Pais Vasco;2018;8;0.8000608310714533;192160.0;20.63;0.0;4;4;15.0;40.0;23.0;25.0;2;3;5.0;3.0
18363;ZANAHORIA;Pais Vasco;2018;8;0.6149227875177287;712350.0;20.63;0.0;3;3;10.0;20.0;15.0;20.0;1;3;-1.0;-3.0
18364;ZANAHORIA;Pais Vasco;2018;8;0.6149227875177287;712350.0;20.63;0.0;3;3;10.0;20.0;15.0;20.0;1;3;5.0;3.0
18365;ZANAHORIA;Pais Vasco;2018;8;0.6149227875177287;712350.0;20.63;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;-6.0
18366;CALABACIN;Pais Vasco;2018;8;0.8661815609120693;511380.0;20.63;0.0;3;3;15.0;35.0;23.0;27.0;4;7;5.0;3.0
18367;BROCOLI;Pais Vasco;2018;8;1.2959663048760732;118950.0;20.63;0.0;3;3;15.0;25.0;16.0;18.0;2;4;5.0;3.0
18368;BROCOLI;Pais Vasco;2018;8;1.2959663048760732;118950.0;20.63;0.0;3;3;15.0;25.0;16.0;18.0;2;4;2.0;0.0
18369;ALCACHOFA;Pais Vasco;2018;8;1.758811413760385;7080.0;20.63;0.0;3;4;7.0;29.0;15.0;18.0;1;2;5.0;3.0
18370;MELON;Asturias;2018;8;0.6612072984061598;1354990.0;19.34;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18371;SANDIA;Asturias;2018;8;0.4628451088843118;1595540.0;19.34;0.0;4;4;15.0;35.0;21.0;35.0;5;50;5.0;3.0
18372;MELON;Canarias;2018;8;0.6215348605017902;2798850.0;23.02;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18373;SANDIA;Canarias;2018;8;0.4959054738046198;2551240.0;23.02;0.0;4;4;15.0;35.0;21.0;35.0;5;50;5.0;3.0
18374;MELON;Cantabria;2018;8;0.5950865685655438;490090.0;19.46;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18375;SANDIA;Cantabria;2018;8;0.41656059799588063;738240.0;19.46;0.0;4;4;15.0;35.0;21.0;35.0;5;50;5.0;3.0
18376;MELON;Castilla Leon;2018;8;0.5818624225974206;4039060.0;21.57;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18377;MELON;Extremadura;2018;8;0.5554141306611742;1535630.0;27.71;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18378;MELON;Galicia;2018;8;0.641371079453975;3828430.0;21.29;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18379;SANDIA;Galicia;2018;8;0.4892934008205582;4356320.0;21.29;0.0;4;4;15.0;35.0;21.0;35.0;5;50;5.0;3.0
18380;MELON;La Rioja;2018;8;0.5554141306611742;316910.0;21.42;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18381;SANDIA;La Rioja;2018;8;0.40994852501181905;395110.0;21.42;0.0;4;4;15.0;35.0;21.0;35.0;5;50;5.0;3.0
18382;MELON;Navarra;2018;8;0.6215348605017902;1271910.0;21.82;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18383;MELON;Pais Vasco;2018;8;0.6876555903424062;2869920.0;20.63;0.0;4;4;12.0;30.0;18.0;25.0;1;2;5.0;3.0
18384;SANDIA;Pais Vasco;2018;8;0.42317267097994227;3543190.0;20.63;0.0;4;4;15.0;35.0;21.0;35.0;5;50;5.0;3.0
18385;PATATA;Aragon;2018;9;0.5223537657408662;1971250.0;20.57;0.0;4;4;10.0;30.0;10.0;22.0;1;2;-3.0;-5.0
18386;COL REPOLLO;Aragon;2018;9;0.740552174214899;98950.0;20.57;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18387;COL REPOLLO;Aragon;2018;9;0.740552174214899;98950.0;20.57;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18388;PEPINO;Aragon;2018;9;0.7603883931670836;647190.0;20.57;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18389;BERENJENA;Aragon;2018;9;0.9851988746251781;403210.0;20.57;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18390;PATATA;Asturias;2018;9;0.5289658387249279;2371310.0;18.44;0.0;4;4;10.0;30.0;10.0;22.0;1;2;-3.0;-5.0
18391;TOMATE;Asturias;2018;9;0.9984230205933012;1536190.0;18.44;0.0;4;4;15.0;25.0;15.0;25.0;2;3;6.0;4.0
18392;CEBOLLA;Asturias;2018;9;0.7339401012308374;797140.0;18.44;0.0;2;6;4.0;35.0;14.0;32.0;2;4;0.0;-2.0
18393;CEBOLLA;Asturias;2018;9;0.7339401012308374;797140.0;18.44;0.0;2;6;4.0;35.0;14.0;32.0;2;4;-3.0;-5.0
18394;CEBOLLA;Asturias;2018;9;0.7339401012308374;797140.0;18.44;0.0;2;6;4.0;35.0;14.0;32.0;2;4;6.0;4.0
18395;AJO;Asturias;2018;9;3.087838083556766;64849.99999999999;18.44;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18396;AJO;Asturias;2018;9;3.087838083556766;64849.99999999999;18.44;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18397;COL REPOLLO;Asturias;2018;9;0.707491809294591;52980.0;18.44;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18398;COL REPOLLO;Asturias;2018;9;0.707491809294591;52980.0;18.44;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18399;PEPINO;Asturias;2018;9;0.8529574149439462;166220.0;18.44;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18400;PIMIENTO;Asturias;2018;9;1.4877164214138594;510230.0;18.44;0.0;4;4;10.0;25.0;16.0;25.0;1;2;6.0;4.0
18401;BERENJENA;Asturias;2018;9;1.150500699226718;115370.0;18.44;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18402;ZANAHORIA;Asturias;2018;9;0.542189984693051;233120.0;18.44;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18403;ZANAHORIA;Asturias;2018;9;0.542189984693051;233120.0;18.44;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18404;ZANAHORIA;Asturias;2018;9;0.542189984693051;233120.0;18.44;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18405;CALABACIN;Asturias;2018;9;1.0116471665614244;251590.0;18.44;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18406;BROCOLI;Asturias;2018;9;1.4877164214138594;62920.0;18.44;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18407;BROCOLI;Asturias;2018;9;1.4877164214138594;62920.0;18.44;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18408;ALCACHOFA;Asturias;2018;9;1.0116471665614244;920.0;18.44;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18409;CEBOLLA;Baleares;2018;9;0.8265091230076997;489390.0;23.7;0.0;2;6;4.0;35.0;14.0;32.0;2;4;0.0;-2.0
18410;CEBOLLA;Baleares;2018;9;0.8265091230076997;489390.0;23.7;0.0;2;6;4.0;35.0;14.0;32.0;2;4;-3.0;-5.0
18411;CEBOLLA;Baleares;2018;9;0.8265091230076997;489390.0;23.7;0.0;2;6;4.0;35.0;14.0;32.0;2;4;6.0;4.0
18412;AJO;Baleares;2018;9;2.499363587975284;34650.0;23.7;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18413;AJO;Baleares;2018;9;2.499363587975284;34650.0;23.7;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18414;COL REPOLLO;Baleares;2018;9;0.806672904055515;100390.0;23.7;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18415;COL REPOLLO;Baleares;2018;9;0.806672904055515;100390.0;23.7;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18416;PEPINO;Baleares;2018;9;0.9124660718005004;144810.0;23.7;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18417;JUDIA;Baleares;2018;9;2.334061763373744;131140.0;23.7;0.0;2;4;10.0;37.0;15.0;30.0;2;4;6.0;4.0
18418;PIMIENTO;Baleares;2018;9;1.3091904508441963;468100.0;23.7;0.0;4;4;10.0;25.0;16.0;25.0;1;2;6.0;4.0
18419;BERENJENA;Baleares;2018;9;1.0116471665614244;195970.0;23.7;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18420;ZANAHORIA;Baleares;2018;9;0.5554141306611742;306380.0;23.7;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18421;ZANAHORIA;Baleares;2018;9;0.5554141306611742;306380.0;23.7;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18422;ZANAHORIA;Baleares;2018;9;0.5554141306611742;306380.0;23.7;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18423;CALABACIN;Baleares;2018;9;0.7471642471989605;210780.0;23.7;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18424;BROCOLI;Baleares;2018;9;1.4678802024616748;72630.0;23.7;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18425;BROCOLI;Baleares;2018;9;1.4678802024616748;72630.0;23.7;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18426;ALCACHOFA;Baleares;2018;9;1.329026669796381;18500.0;23.7;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18427;PATATA;Canarias;2018;9;0.7141038822786526;2997160.0;22.63;0.0;4;4;10.0;30.0;10.0;22.0;1;2;-3.0;-5.0
18428;TOMATE;Canarias;2018;9;0.9455264367208084;2252190.0;22.63;0.0;4;4;15.0;25.0;15.0;25.0;2;3;6.0;4.0
18429;CEBOLLA;Canarias;2018;9;0.6678193713902214;1231780.0;22.63;0.0;2;6;4.0;35.0;14.0;32.0;2;4;0.0;-2.0
18430;CEBOLLA;Canarias;2018;9;0.6678193713902214;1231780.0;22.63;0.0;2;6;4.0;35.0;14.0;32.0;2;4;-3.0;-5.0
18431;CEBOLLA;Canarias;2018;9;0.6678193713902214;1231780.0;22.63;0.0;2;6;4.0;35.0;14.0;32.0;2;4;6.0;4.0
18432;AJO;Canarias;2018;9;2.658053339592762;84740.0;22.63;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18433;AJO;Canarias;2018;9;2.658053339592762;84740.0;22.63;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18434;COL REPOLLO;Canarias;2018;9;0.8265091230076997;198180.0;22.63;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18435;COL REPOLLO;Canarias;2018;9;0.8265091230076997;198180.0;22.63;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18436;PEPINO;Canarias;2018;9;1.0777678964020403;366970.0;22.63;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18437;JUDIA;Canarias;2018;9;1.4282077645573052;282370.0;22.63;0.0;2;4;10.0;37.0;15.0;30.0;2;4;6.0;4.0
18438;PIMIENTO;Canarias;2018;9;1.137276553258595;1027079.9999999999;22.63;0.0;4;4;10.0;25.0;16.0;25.0;1;2;6.0;4.0
18439;BERENJENA;Canarias;2018;9;0.9190781447845621;174760.0;22.63;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18440;ZANAHORIA;Canarias;2018;9;0.7273280282467758;674480.0;22.63;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18441;ZANAHORIA;Canarias;2018;9;0.7273280282467758;674480.0;22.63;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18442;ZANAHORIA;Canarias;2018;9;0.7273280282467758;674480.0;22.63;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18443;CALABACIN;Canarias;2018;9;1.051319604465794;872680.0;22.63;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18444;BROCOLI;Canarias;2018;9;1.6397941000472762;32250.0;22.63;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18445;BROCOLI;Canarias;2018;9;1.6397941000472762;32250.0;22.63;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18446;ALCACHOFA;Canarias;2018;9;4.238338782783484;310.0;22.63;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18447;PATATA;Cantabria;2018;9;0.48268132783649664;843610.0;18.46;0.0;4;4;10.0;30.0;10.0;22.0;1;2;-3.0;-5.0
18448;TOMATE;Cantabria;2018;9;1.2761300859238882;328780.0;18.46;0.0;4;4;15.0;25.0;15.0;25.0;2;3;6.0;4.0
18449;CEBOLLA;Cantabria;2018;9;0.6347590064699133;296860.0;18.46;0.0;2;6;4.0;35.0;14.0;32.0;2;4;0.0;-2.0
18450;CEBOLLA;Cantabria;2018;9;0.6347590064699133;296860.0;18.46;0.0;2;6;4.0;35.0;14.0;32.0;2;4;-3.0;-5.0
18451;CEBOLLA;Cantabria;2018;9;0.6347590064699133;296860.0;18.46;0.0;2;6;4.0;35.0;14.0;32.0;2;4;6.0;4.0
18452;AJO;Cantabria;2018;9;3.253139908158306;17080.0;18.46;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18453;AJO;Cantabria;2018;9;3.253139908158306;17080.0;18.46;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18454;COL REPOLLO;Cantabria;2018;9;0.6347590064699133;55880.0;18.46;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18455;COL REPOLLO;Cantabria;2018;9;0.6347590064699133;55880.0;18.46;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18456;PEPINO;Cantabria;2018;9;0.8860177798642541;64450.0;18.46;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18457;JUDIA;Cantabria;2018;9;2.0166822601387873;127380.0;18.46;0.0;2;4;10.0;37.0;15.0;30.0;2;4;6.0;4.0
18458;BERENJENA;Cantabria;2018;9;1.1042161883382868;96790.0;18.46;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18459;ZANAHORIA;Cantabria;2018;9;0.5686382766292974;134810.0;18.46;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18460;ZANAHORIA;Cantabria;2018;9;0.5686382766292974;134810.0;18.46;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18461;ZANAHORIA;Cantabria;2018;9;0.5686382766292974;134810.0;18.46;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18462;CALABACIN;Cantabria;2018;9;1.0447075314817325;105380.0;18.46;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18463;BROCOLI;Cantabria;2018;9;1.6530182460153995;13330.0;18.46;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18464;BROCOLI;Cantabria;2018;9;1.6530182460153995;13330.0;18.46;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18465;ALCACHOFA;Cantabria;2018;9;1.2298455750354573;2370.0;18.46;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18466;PATATA;Extremadura;2018;9;0.46945718186837343;1894300.0;24.9;0.0;4;4;10.0;30.0;10.0;22.0;1;2;-3.0;-5.0
18467;CEBOLLA;Extremadura;2018;9;0.6281469334858517;918900.0;24.9;0.0;2;6;4.0;35.0;14.0;32.0;2;4;0.0;-2.0
18468;CEBOLLA;Extremadura;2018;9;0.6281469334858517;918900.0;24.9;0.0;2;6;4.0;35.0;14.0;32.0;2;4;-3.0;-5.0
18469;CEBOLLA;Extremadura;2018;9;0.6281469334858517;918900.0;24.9;0.0;2;6;4.0;35.0;14.0;32.0;2;4;6.0;4.0
18470;AJO;Extremadura;2018;9;2.5059756609593458;58290.0;24.9;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18471;AJO;Extremadura;2018;9;2.5059756609593458;58290.0;24.9;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18472;COL REPOLLO;Extremadura;2018;9;0.6942676633264678;157280.0;24.9;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18473;COL REPOLLO;Extremadura;2018;9;0.6942676633264678;157280.0;24.9;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18474;PEPINO;Extremadura;2018;9;0.7207159552627141;276820.0;24.9;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18475;ZANAHORIA;Extremadura;2018;9;0.6016986415496054;356060.0;24.9;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18476;ZANAHORIA;Extremadura;2018;9;0.6016986415496054;356060.0;24.9;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18477;ZANAHORIA;Extremadura;2018;9;0.6016986415496054;356060.0;24.9;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18478;BROCOLI;Extremadura;2018;9;1.0116471665614244;87120.0;24.9;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18479;BROCOLI;Extremadura;2018;9;1.0116471665614244;87120.0;24.9;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18480;ALCACHOFA;Extremadura;2018;9;1.2232335020513956;1370.0;24.9;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18481;COL REPOLLO;Galicia;2018;9;0.7802246121192685;693870.0;20.32;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18482;COL REPOLLO;Galicia;2018;9;0.7802246121192685;693870.0;20.32;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18483;BERENJENA;Galicia;2018;9;0.9984230205933012;472740.0;20.32;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18484;ZANAHORIA;Galicia;2018;9;0.6744314443742829;899880.0;20.32;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18485;ZANAHORIA;Galicia;2018;9;0.6744314443742829;899880.0;20.32;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18486;ZANAHORIA;Galicia;2018;9;0.6744314443742829;899880.0;20.32;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18487;CALABACIN;Galicia;2018;9;1.071155823417979;717260.0;20.32;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18488;BROCOLI;Galicia;2018;9;1.1042161883382868;226470.0;20.32;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18489;BROCOLI;Galicia;2018;9;1.1042161883382868;226470.0;20.32;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18490;AJO;La Rioja;2018;9;3.008493207748027;8060.000000000001;19.42;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18491;AJO;La Rioja;2018;9;3.008493207748027;8060.000000000001;19.42;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18492;PEPINO;La Rioja;2018;9;0.872793633896131;73720.0;19.42;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18493;BERENJENA;La Rioja;2018;9;0.9653626556729933;25990.0;19.42;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18494;CALABACIN;La Rioja;2018;9;1.1438886262426564;81740.0;19.42;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18495;ALCACHOFA;La Rioja;2018;9;1.5406130052863523;870.0;19.42;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18496;COL REPOLLO;Madrid;2018;9;0.806672904055515;490580.0;21.96;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18497;COL REPOLLO;Madrid;2018;9;0.806672904055515;490580.0;21.96;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18498;AJO;Navarra;2018;9;2.3208376174056204;40800.0;20.01;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18499;AJO;Navarra;2018;9;2.3208376174056204;40800.0;20.01;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18500;COL REPOLLO;Navarra;2018;9;1.1042161883382868;14030.0;20.01;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18501;COL REPOLLO;Navarra;2018;9;1.1042161883382868;14030.0;20.01;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18502;PEPINO;Navarra;2018;9;0.740552174214899;90120.0;20.01;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18503;BERENJENA;Navarra;2018;9;1.0645437504339172;61060.0;20.01;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18504;CALABACIN;Navarra;2018;9;0.8397332689758229;239850.0;20.01;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18505;ALCACHOFA;Navarra;2018;9;1.5406130052863523;5900.0;20.01;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18506;CEBOLLA;Pais Vasco;2018;9;0.8529574149439462;1476080.0;19.89;0.0;2;6;4.0;35.0;14.0;32.0;2;4;0.0;-2.0
18507;CEBOLLA;Pais Vasco;2018;9;0.8529574149439462;1476080.0;19.89;0.0;2;6;4.0;35.0;14.0;32.0;2;4;-3.0;-5.0
18508;CEBOLLA;Pais Vasco;2018;9;0.8529574149439462;1476080.0;19.89;0.0;2;6;4.0;35.0;14.0;32.0;2;4;6.0;4.0
18509;AJO;Pais Vasco;2018;9;2.763846507337748;131060.0;19.89;0.0;2;4;7.0;30.0;14.0;24.0;5;7;0.0;-2.0
18510;AJO;Pais Vasco;2018;9;2.763846507337748;131060.0;19.89;0.0;2;4;7.0;30.0;14.0;24.0;5;7;-3.0;-5.0
18511;COL REPOLLO;Pais Vasco;2018;9;0.7802246121192685;147730.0;19.89;0.0;3;3;0.0;25.0;15.0;18.0;2;4;0.0;-2.0
18512;COL REPOLLO;Pais Vasco;2018;9;0.7802246121192685;147730.0;19.89;0.0;3;3;0.0;25.0;15.0;18.0;2;4;-3.0;-5.0
18513;PEPINO;Pais Vasco;2018;9;0.8529574149439462;367530.0;19.89;0.0;3;3;10.0;35.0;20.0;30.0;0;1;6.0;4.0
18514;JUDIA;Pais Vasco;2018;9;2.043130552075034;468120.0;19.89;0.0;2;4;10.0;37.0;15.0;30.0;2;4;6.0;4.0
18515;BERENJENA;Pais Vasco;2018;9;1.0777678964020403;144190.0;19.89;0.0;4;4;15.0;40.0;23.0;25.0;2;3;6.0;4.0
18516;ZANAHORIA;Pais Vasco;2018;9;0.575250349613359;638450.0;19.89;0.0;3;3;10.0;20.0;15.0;20.0;1;3;0.0;-2.0
18517;ZANAHORIA;Pais Vasco;2018;9;0.575250349613359;638450.0;19.89;0.0;3;3;10.0;20.0;15.0;20.0;1;3;6.0;4.0
18518;ZANAHORIA;Pais Vasco;2018;9;0.575250349613359;638450.0;19.89;0.0;3;3;10.0;20.0;15.0;20.0;1;3;7.0;-5.0
18519;CALABACIN;Pais Vasco;2018;9;0.9058539988164389;815890.0;19.89;0.0;3;3;15.0;35.0;23.0;27.0;4;7;6.0;4.0
18520;BROCOLI;Pais Vasco;2018;9;1.1108282613223484;170590.0;19.89;0.0;3;3;15.0;25.0;16.0;18.0;2;4;6.0;4.0
18521;BROCOLI;Pais Vasco;2018;9;1.1108282613223484;170590.0;19.89;0.0;3;3;15.0;25.0;16.0;18.0;2;4;3.0;1.0
18522;ALCACHOFA;Pais Vasco;2018;9;1.6331820270632147;5540.0;19.89;0.0;3;4;7.0;29.0;15.0;18.0;1;2;6.0;4.0
18523;MELON;Asturias;2018;9;0.542189984693051;1449430.0;18.44;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18524;SANDIA;Asturias;2018;9;0.4496209629161887;1022830.0;18.44;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18525;SANDIA;Baleares;2018;9;0.39011230605963426;1250160.0;23.7;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18526;MELON;Canarias;2018;9;0.608310714533667;2692110.0;22.63;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18527;SANDIA;Canarias;2018;9;0.5355779117089895;2231760.0;22.63;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18528;MELON;Cantabria;2018;9;0.641371079453975;406150.0;18.46;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18529;SANDIA;Cantabria;2018;9;0.44300888993212706;271660.0;18.46;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18530;MELON;Castilla Leon;2018;9;0.4628451088843118;3738050.0;19.69;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18531;MELON;Galicia;2018;9;0.5686382766292974;3748360.0;20.32;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18532;SANDIA;Galicia;2018;9;0.4628451088843118;2022840.0;20.32;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18533;MELON;La Rioja;2018;9;0.575250349613359;368020.0;19.42;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18534;SANDIA;La Rioja;2018;9;0.42978474396400385;360660.0;19.42;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18535;MELON;Navarra;2018;9;0.44300888993212706;957340.0;20.01;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18536;MELON;Pais Vasco;2018;9;0.5620262036452358;2584120.0;19.89;0.0;4;4;12.0;30.0;18.0;25.0;1;2;6.0;4.0
18537;SANDIA;Pais Vasco;2018;9;0.40994852501181905;2093659.9999999998;19.89;0.0;4;4;15.0;35.0;21.0;35.0;5;50;6.0;4.0
18538;AJO;Aragon;2018;10;2.763846507337748;53150.0;13.67;1.0;2;4;7.0;30.0;14.0;24.0;5;7;1.0;-1.0
18539;AJO;Aragon;2018;10;2.763846507337748;53150.0;13.67;1.0;2;4;7.0;30.0;14.0;24.0;5;7;-2.0;-4.0
18540;PEPINO;Aragon;2018;10;0.9058539988164389;297000.0;13.67;1.0;3;3;10.0;35.0;20.0;30.0;0;1;7.0;5.0
18541;JUDIA;Aragon;2018;10;1.8976649464256785;404170.0;13.67;1.0;2;4;10.0;37.0;15.0;30.0;2;4;7.0;5.0
18542;BROCOLI;Aragon;2018;10;1.1703369181789027;143960.0;13.67;1.0;3;3;15.0;25.0;16.0;18.0;2;4;7.0;5.0
